Estado,Ubicacion,Precio_MXN,Recamaras,Banos,Superficie_m2,URL_Propiedad,Latitud,Longitud,Direccion_Buscada
Aguascalientes,"Se vende casa Col. Condominio Q Campestre Residencial, Jesús María, Aguascalientes, México, C.P. 20997, ID: 30994798",7250000.0,4.0,4.0,323.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-condominio-q-campestre-residencial-aguascalientes-30994798,,,
Aguascalientes,"Casa en venta disponible en Hacienda Huaxtla, Real de Haciendas, 20196 Aguascalientes, Ags., Col. Real de Haciendas, Aguascalientes, Aguascalientes, México, C.P. 20196, ID: 30494631",623000.0,2.0,1.0,140.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-hacienda-huaxtla-real-de-haciendas-20196-aguascalientes-ags-real-de-haciendas-aguascalientes-30494631,,,
Aguascalientes,"Canadá, Col. El Dorado 1a Sección, Aguascalientes, Aguascalientes, México, C.P. 20235, ID: 30048498",695000.0,3.0,2.0,400.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-canada-el-dorado-1a-seccion-aguascalientes-30048498,,,
Aguascalientes,"Casa en venta disponible en , Col. La Paloma, Aguascalientes, Aguascalientes, México, C.P. 20115, ID: 29434531",12500000.0,3.0,4.0,365.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-la-paloma-aguascalientes-29434531,,,
Aguascalientes,"Venta casa en Col. La Hacienda, Aguascalientes, Aguascalientes, México, C.P. 20190, ID: 30994802",24000000.0,3.0,3.0,860.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-la-hacienda-aguascalientes-30994802,,,
Aguascalientes,"Venta de casa en EMILIANO #S/N, Col. Aguascalientes Centro, Aguascalientes, Aguascalientes, México, C.P. 20000, ID: 30745149",5700000.0,9.0,3.0,547.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-emiliano-sn-aguascalientes-centro-aguascalientes-30745149,,,
Aguascalientes,"Venta casa en x, Col. Santa Regina, Aguascalientes, Aguascalientes, México, C.P. 20179, ID: 28872332",3350000.0,4.0,2.0,172.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-x-santa-regina-aguascalientes-28872332,,,
Aguascalientes,"Col. La Rioja, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30937010",1732000.0,2.0,1.0,64.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-la-rioja-aguascalientes-30937010,,,
Aguascalientes,"Casa en venta disponible en LAS VISTAS, Col. Los Pocitos, Aguascalientes, Aguascalientes, México, C.P. 20328, ID: 30442839",4528711.0,,,,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-las-vistas-los-pocitos-aguascalientes-30442839,,,
Aguascalientes,"Alejandro de la Cruz, Col. Solidaridad, Jesús María, Aguascalientes, México, C.P. 20926, ID: 30009880",2230000.0,3.0,2.0,100.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-alejandro-de-la-cruz-solidaridad-aguascalientes-30009880,,,
Aguascalientes,"Cerrada san Antonio, Col. Canteras de San Agustin, Aguascalientes, Aguascalientes, México, C.P. 20218, ID: 30809285",8265000.0,5.0,5.0,362.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cerrada-san-antonio-canteras-de-san-agustin-aguascalientes-30809285,,,
Aguascalientes,", Col. Belmondo, Jesús María, Aguascalientes, México, C.P. 20908, ID: 28625767",3250000.0,2.0,2.0,136.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-belmondo-aguascalientes-28625767,,,
Aguascalientes,"Venta de casa Maravella, Col. Ojo de Agua de Palmitas, Aguascalientes, Aguascalientes, México, C.P. 20263, ID: 29987213",2500000.0,2.0,2.0,140.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-maravella-ojo-de-agua-de-palmitas-aguascalientes-29987213,,,
Aguascalientes,"JUAN DE MONTORO, Col. Zona Militar, Aguascalientes, Aguascalientes, México, C.P. 20170, ID: 29387681",11980000.0,4.0,4.0,487.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-juan-de-montoro-zona-militar-aguascalientes-29387681,,,
Aguascalientes,"Venta de casa PASEO DE LA PRESA, Col. Residencial Campestre Club de Golf Sur, Aguascalientes, Aguascalientes, México, C.P. 20130, ID: 30006027",16100000.0,3.0,2.0,418.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paseo-de-la-presa-residencial-campestre-club-de-golf-sur-aguascalientes-30006027,,,
Aguascalientes,"Venta de casa en , Col. Rancho San Antonio, Aguascalientes, Aguascalientes, México, C.P. 20100, ID: 28789800",19000000.0,4.0,4.0,420.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-rancho-san-antonio-aguascalientes-28789800,,,
Aguascalientes,"Casa disponible en venta en , Col. Alcázar Residencial, Jesús María, Aguascalientes, México, C.P. 20908, ID: 30929511",3400000.0,3.0,2.0,163.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-alcazar-residencial-aguascalientes-30929511,,,
Aguascalientes,"Sin nombre de calle #X, Col. San José de Gracia, San José de Gracia, Aguascalientes, México, C.P. 20500, ID: 27604740",10900000.0,4.0,7.0,585.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-x-san-jose-de-gracia-aguascalientes-27604740,,,
Aguascalientes,"Se vende casa en Col. Loretta, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30972242",6400000.0,4.0,4.0,254.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-loretta-aguascalientes-30972242,,,
Aguascalientes,"av luisa fernandez villa #s/n, Col. Fundadores, Aguascalientes, Aguascalientes, México, C.P. 20299, ID: 29733235",655000.0,3.0,1.0,72.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-luisa-fernandez-villa-sn-fundadores-aguascalientes-29733235,,,
Aguascalientes,"Zaragoza, Col. Zona Militar, Aguascalientes, Aguascalientes, México, C.P. 20170, ID: 30425142",9000000.0,4.0,4.0,471.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-zaragoza-zona-militar-aguascalientes-30425142,,,
Aguascalientes,", Col. Rancho Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 31023068",5950000.0,3.0,2.0,260.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-rancho-santa-monica-aguascalientes-31023068,,,
Aguascalientes,", Col. Porta Real, Jesús María, Aguascalientes, México, C.P. 20908, ID: 28789856",3300000.0,3.0,2.0,154.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-porta-real-aguascalientes-28789856,,,
Aguascalientes,"Casa disponible en venta en Las Canoas, Col. Villa de Nuestra Señora de La Asunción Sector Encino, Aguascalientes, Aguascalientes, México, C.P. 20126, ID: 29987400",2600000.0,4.0,3.0,236.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-las-canoas-villa-de-nuestra-senora-de-la-asuncion-sector-encino-aguascalientes-29987400,,,
Aguascalientes,"Casa disponible en venta en Av. Paseos de las Maravillas, Col. Maravillas, Jesús María, Aguascalientes, México, C.P. 20900, ID: 30509919",32000000.0,4.0,5.0,1073.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-paseos-de-las-maravillas-maravillas-aguascalientes-30509919,,,
Aguascalientes,"Venta de casa AV PRINCIPAL #S/N, Col. Aguascalientes Centro, Aguascalientes, Aguascalientes, México, C.P. 20000, ID: 30745220",5700000.0,4.0,4.0,541.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-principal-sn-aguascalientes-centro-aguascalientes-30745220,,,
Aguascalientes,"Casa disponible en venta en Las huertas, Col. La Herradura, Aguascalientes, Aguascalientes, México, C.P. 20100, ID: 27610228",26000000.0,4.0,4.0,700.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-las-huertas-la-herradura-aguascalientes-27610228,,,
Aguascalientes,"Casa disponible en venta en Anaheim, Col. Del Carmen, Aguascalientes, Aguascalientes, México, C.P. 20050, ID: 30694760",6850000.0,4.0,4.0,380.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-anaheim-del-carmen-aguascalientes-30694760,,,
Aguascalientes,"Casa disponible en venta en Cerrada Miguel alemán, Col. Trojes del Norte II, Jesús María, Aguascalientes, México, C.P. 20900, ID: 29884537",4800000.0,3.0,3.0,263.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cerrada-miguel-aleman-trojes-del-norte-ii-aguascalientes-29884537,,,
Aguascalientes,", Col. Los Jarales, Aguascalientes, Aguascalientes, México, C.P. 20118, ID: 29918197",5800000.0,2.0,3.0,160.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-los-jarales-aguascalientes-29918197,,,
Aguascalientes,"Venta casa en Av La perla Norte, Col. La Perla, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 15848053",3642000.0,3.0,3.0,135.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-la-perla-norte-la-perla-aguascalientes-15848053,,,
Aguascalientes,"Venta de casa en Las plazas Residencial #204, Col. Pozo Bravo Norte, Aguascalientes, Aguascalientes, México, C.P. 20126, ID: 30092214",3950000.0,4.0,3.0,167.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-las-plazas-residencial-204-pozo-bravo-norte-aguascalientes-30092214,,,
Aguascalientes,"Casa en venta, , Col. Alcázar Residencial, Jesús María, Aguascalientes, México, C.P. 20908, ID: 30416213",3250000.0,3.0,2.0,165.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-alcazar-residencial-aguascalientes-30416213,,,
Aguascalientes,"Venta de casa JUAN DE MONTORO, Col. Zona Militar, Aguascalientes, Aguascalientes, México, C.P. 20170, ID: 29387682",18600000.0,8.0,7.0,873.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-juan-de-montoro-zona-militar-aguascalientes-29387682,,,
Aguascalientes,"Venta de casa en Avenida Manuel Gomez Morin, Col. Lic Manuel Gómez Morin, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 30902327",4100000.0,2.0,3.0,147.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-avenida-manuel-gomez-morin-lic-manuel-gomez-morin-aguascalientes-30902327,,,
Aguascalientes,"Se vende casa Cerrada Viracocha, Col. Puesta del Sol, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30315045",5800000.0,3.0,2.0,228.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cerrada-viracocha-puesta-del-sol-aguascalientes-30315045,,,
Aguascalientes,"Casa en venta disponible en Sin nombre de calle #100, Col. Canteras de San Javier, Aguascalientes, Aguascalientes, México, C.P. 20207, ID: 29148003",12500000.0,5.0,6.0,1500.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-100-canteras-de-san-javier-aguascalientes-29148003,,,
Aguascalientes,"Venta de casa en LOPEZ MATEOS # 203 FRACC. MACARIO J. GOMEZ, Col. Macario J Gómez, San Francisco de los Romo, Aguascalientes, México, C.P. 20350, ID: 29450710",2999000.0,4.0,3.0,226.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-lopez-mateos--203fracc-macario-j-gomez-macario-j-gomez-aguascalientes-29450710,,,
Aguascalientes,", Col. Jardines del Campestre, Aguascalientes, Aguascalientes, México, C.P. 20100, ID: 30198259",11000000.0,3.0,1.0,400.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-jardines-del-campestre-aguascalientes-30198259,,,
Aguascalientes,", Col. Residencial las Plazas, Aguascalientes, Aguascalientes, México, C.P. 20126, ID: 30867615",5990000.0,3.0,3.0,282.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-residencial-las-plazas-aguascalientes-30867615,,,
Aguascalientes,"Venta de casa en Golondrinas, Col. Jardines del Lago, Aguascalientes, Aguascalientes, México, C.P. 20218, ID: 30501487",10500000.0,3.0,3.0,500.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-golondrinas-jardines-del-lago-aguascalientes-30501487,,,
Aguascalientes,"Haciendas de Aguascalientes, Col. Haciendas de Aguascalientes 1a Sección, Aguascalientes, Aguascalientes, México, C.P. 20196, ID: 30483427",1455000.0,2.0,2.0,89.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-haciendas-de-aguascalientes-haciendas-de-aguascalientes-1a-seccion-aguascalientes-30483427,,,
Aguascalientes,"Se vende casa Eucaliptos II, 20218 Aguascalientes, Ags., Col. Francisco Villa, Aguascalientes, Aguascalientes, México, C.P. 20218, ID: 30642202",2227000.0,3.0,2.0,161.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-eucaliptos-ii-20218-aguascalientes-ags-francisco-villa-aguascalientes-30642202,,,
Aguascalientes,"Se vende casa ADOLFO LOPEZ MATEOS # 903, EL LLANO , AGUASCALIENTES, Col. Mezquital del Country, Jesús María, Aguascalientes, México, C.P. 20983, ID: 29742809",3255838.0,3.0,3.0,162.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-adolfo-lopez-mateos-903-el-llano-aguascalientes-mezquital-del-country-aguascalientes-29742809,,,
Aguascalientes,"Av Eugenio Garza Sada, Col. Ruscello, Jesús María, Aguascalientes, México, C.P. 20997, ID: 27903025",4800000.0,3.0,3.0,302.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-eugenio-garza-sada-ruscello-aguascalientes-27903025,,,
Aguascalientes,"Casa en venta, , Col. Las Misiones, Aguascalientes, Aguascalientes, México, C.P. 20118, ID: 29833484",9350000.0,3.0,3.0,390.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-las-misiones-aguascalientes-29833484,,,
Aguascalientes,"Se vende casa De La Pila, Col. Rancho San Antonio, Aguascalientes, Aguascalientes, México, C.P. 20100, ID: 27578800",21000000.0,3.0,4.0,420.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-de-la-pila-rancho-san-antonio-aguascalientes-27578800,,,
Aguascalientes,"Venta casa en Col. Tepetates, Jesús María, Aguascalientes, México, C.P. 20908, ID: 30814669",3490000.0,3.0,2.0,120.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-tepetates-aguascalientes-30814669,,,
Aguascalientes,"Casa disponible en venta en Hacienda Nueva, Col. Real de Haciendas, Aguascalientes, Aguascalientes, México, C.P. 20196, ID: 29956755",713573.0,3.0,1.0,80.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-hacienda-nueva-real-de-haciendas-aguascalientes-29956755,,,
Aguascalientes,"Se vende casa en Col. Hacienda Nueva, Aguascalientes, Aguascalientes, México, C.P. 20313, ID: 30994791",4150000.0,4.0,3.0,180.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-hacienda-nueva-aguascalientes-30994791,,,
Aguascalientes,"Se vende casa Avenida Colinas de San Patricio #404, Col. Colinas de San Patricio, Aguascalientes, Aguascalientes, México, C.P. 20196, ID: 29873571",1420000.0,3.0,3.0,75.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-avenida-colinas-de-san-patricio-404-colinas-de-san-patricio-aguascalientes-29873571,,,
Aguascalientes,"Circuito San Blas #113, Col. Santa Imelda, Aguascalientes, Aguascalientes, México, C.P. 20218, ID: 30308118",3990000.0,4.0,3.0,197.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-circuito-san-blas-113-santa-imelda-aguascalientes-30308118,,,
Aguascalientes,"Casa en venta, Rinconada Jacarandas, Col. Arroyo El Molino, Aguascalientes, Aguascalientes, México, C.P. 20123, ID: 29315240",9250000.0,4.0,5.0,400.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-rinconada-jacarandas-arroyo-el-molino-aguascalientes-29315240,,,
Aguascalientes,"Casa disponible en venta en , Col. Corral de Barrancos, Jesús María, Aguascalientes, México, C.P. 20900, ID: 28593922",11500000.0,3.0,4.0,454.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-corral-de-barrancos-aguascalientes-28593922,,,
Aguascalientes,"Casa en venta, AV. P SAN GERARDO 101, 20342, SAN GERARDO , AGS, MEX, Col. Agricultura, Aguascalientes, Aguascalientes, México, C.P. 20234, ID: 29700549",2040000.0,,3.0,109.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-p-san-gerardo-101-20342-san-gerardo-ags-mex-agricultura-aguascalientes-29700549,,,
Aguascalientes,"Casa en venta, Las huertas, Col. La Herradura, Aguascalientes, Aguascalientes, México, C.P. 20100, ID: 30698110",24800000.0,4.0,4.0,700.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-las-huertas-la-herradura-aguascalientes-30698110,,,
Aguascalientes,"Se vende casa en , Col. La Casita, San Francisco de los Romo, Aguascalientes, México, C.P. 20358, ID: 30878902",2275000.0,3.0,3.0,130.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-la-casita-aguascalientes-30878902,,,
Aguascalientes,"Venta casa en Col. Los Pocitos, Aguascalientes, Aguascalientes, México, C.P. 20328, ID: 30827557",8900000.0,3.0,4.0,250.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-los-pocitos-aguascalientes-30827557,,,
Aguascalientes,"Se vende casa en , Col. Lomas de Jesús María, Jesús María, Aguascalientes, México, C.P. 20925, ID: 29828717",2099000.0,2.0,2.0,105.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-lomas-de-jesus-maria-aguascalientes-29828717,,,
Aguascalientes,"Venta casa en Paseos de Tepezala, Col. Santa Isabel Tola, Jesús María, Aguascalientes, México, C.P. 20908, ID: 29465118",2052000.0,3.0,2.0,84.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paseos-de-tepezala-santa-isabel-tola-aguascalientes-29465118,,,
Aguascalientes,"Blvd. JM Romo 1600 #S/N, Col. La Cartuja, Jesús María, Aguascalientes, México, C.P. 20916, ID: 31008295",1940000.0,3.0,3.0,135.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-blvd-jm-romo-1600-sn-la-cartuja-aguascalientes-31008295,,,
Aguascalientes,"Venta de casa Graneros, Col. Aguascalientes 2000, Aguascalientes, Aguascalientes, México, C.P. 20117, ID: 29131344",6300000.0,3.0,2.0,310.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-graneros-aguascalientes-2000-aguascalientes-29131344,,,
Aguascalientes,"Casa disponible en venta en lib Av Eugenio Garza Sada #0Int. 1, Col. Los Pocitos, Aguascalientes, Aguascalientes, México, C.P. 20328, ID: 30229454",11800000.0,3.0,4.0,378.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-lib-av-eugenio-garza-sada-los-pocitos-aguascalientes-30229454,,,
