Estado,Pagina_Extraida,Fecha_Consulta,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Yucatan,155,2026-04-06 04:47,"$3,800,000 MXN","Casa disponible en venta en S/N, Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 30582125",2 Recámaras | 2 Baños | 160 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sn-temozon-norte-yucatan-30582125
Yucatan,155,2026-04-06 04:47,"$7,561,847 MXN","Casa en venta, Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 30506173",2 Recámaras | 2 Baños,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-merida-centro-yucatan-30506173
Yucatan,155,2026-04-06 04:47,"$2,800,000 MXN","Se vende casa , Col. Cortes Sarmiento, Mérida, Yucatán, México, C.P. 97168, ID: 27687599",4 Recámaras | 2 Baños | 460 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cortes-sarmiento-yucatan-27687599
Yucatan,155,2026-04-06 04:47,"$6,900,000 MXN","Venta casa en Col. Chuburna Puerto, Progreso, Yucatán, México, C.P. 97336, ID: 30770451",3 Recámaras | 3 Baños | 271 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-chuburna-puerto-yucatan-30770451
Yucatan,155,2026-04-06 04:47,"$8,500,000 MXN","Serena, Col. Yucatán Country Club, Mérida, Yucatán, México, C.P. 97308, ID: 30261855",3 Recámaras | 4 Baños | 296 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-serena-yucatan-country-club-yucatan-30261855
Yucatan,155,2026-04-06 04:47,"$35,000,000 MXN","Se vende casa en Benito Juárez Nte, Col. Benito Juárez Nte, Mérida, Yucatán, México, C.P. 97119, ID: 28820204",4 Recámaras | 4 Baños | 1100 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-benito-juarez-nte-benito-juarez-nte-yucatan-28820204
Yucatan,155,2026-04-06 04:47,"$9,910,000 MXN","Casa en venta, Soluna, Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 30730514",4 Recámaras | 5 Baños | 385 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-soluna-temozon-norte-yucatan-30730514
Yucatan,156,2026-04-06 04:47,"$6,338,488 MXN","Casa en venta, , Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 28426495",3 Recámaras | 4 Baños | 281 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-temozon-norte-yucatan-28426495
Yucatan,156,2026-04-06 04:47,"$3,990,000 MXN","Se vende casa Privada Arbelia, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 27366433",3 Recámaras | 4 Baños | 215 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-privada-arbelia-conkal-yucatan-27366433
Yucatan,156,2026-04-06 04:47,"$15,660,000 MXN","Casa disponible en venta en , Col. Yucatán Country Club, Mérida, Yucatán, México, C.P. 97308, ID: 28651631",3 Recámaras | 4 Baños | 438 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-yucatan-country-club-yucatan-28651631
Yucatan,156,2026-04-06 04:47,"$2,300,000 MXN","Venta de casa Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 30506248",5 Recámaras | 3 Baños | 121 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-merida-centro-yucatan-30506248
Yucatan,156,2026-04-06 04:47,"$4,700,000 MXN","Venta de casa en Nadira, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 29922593",3 Recámaras | 3 Baños | 271 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-nadira-conkal-yucatan-29922593
Yucatan,156,2026-04-06 04:47,"$3,850,000 MXN","Se vende casa en Conkal, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 27714507",3 Recámaras | 4 Baños | 206 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-conkal-yucatan-27714507
Yucatan,156,2026-04-06 04:47,"$890,000 USD","C. 17, Col. Sisal, Hunucmá, Yucatán, México, C.P. 97356, ID: 30447748",3 Recámaras | 350 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-c-17-sisal-yucatan-30447748
Yucatan,156,2026-04-06 04:47,"$5,500,000 MXN","Venta de casa INARA, Col. Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 29908626",3 Recámaras | 3 Baños | 323 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-inara-cholul-yucatan-29908626
Yucatan,156,2026-04-06 04:47,"$55,000,000 MXN","Casa en venta disponible en 22, Col. Monterreal, Mérida, Yucatán, México, C.P. 97133, ID: 18001863",4 Recámaras | 6 Baños | 1360 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-22-monterreal-yucatan-18001863
Yucatan,156,2026-04-06 04:47,"$4,350,000 MXN","Venta de casa , Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 30526537",2 Recámaras | 3 Baños | 206 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-temozon-norte-yucatan-30526537
Yucatan,156,2026-04-06 04:47,"$8,990,000 MXN",", Col. Temozon, Temozón, Yucatán, México, C.P. 97740, ID: 27681241",3 Recámaras | 4 Baños | 402 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-temozon-yucatan-27681241
Yucatan,156,2026-04-06 04:47,"$5,250,000 MXN","Casa en venta, , Col. Xcanatún, Mérida, Yucatán, México, C.P. 97302, ID: 30478721",3 Recámaras | 4 Baños | 174 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-xcanatun-yucatan-30478721
Yucatan,156,2026-04-06 04:47,"$3,499,000 MXN","Venta de casa Las Americas, Col. Las Américas, Mérida, Yucatán, México, C.P. 97302, ID: 29720542",3 Recámaras | 4 Baños | 229 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-las-americas-las-americas-yucatan-29720542
Yucatan,156,2026-04-06 04:47,"$5,890,000 MXN","Venta casa en , Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 4685820",3 Recámaras | 4 Baños | 285 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-temozon-norte-yucatan-4685820
Yucatan,156,2026-04-06 04:47,"$3,349,000 MXN","Casa en venta, -, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 25957907",3 Recámaras | 3 Baños | 178 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-25957907
Yucatan,156,2026-04-06 04:47,"$8,100,000 MXN","Se vende casa 0, Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 29285917",4 Recámaras | 6 Baños | 454 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-dzitya-yucatan-29285917
Yucatan,156,2026-04-06 04:47,"$3,300,000 MXN","Se vende casa en avenida, Col. Gran San Pedro Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 30355649",3 Recámaras | 2 Baños,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-avenida-gran-san-pedro-cholul-yucatan-30355649
Yucatan,156,2026-04-06 04:47,"$4,300,000 MXN","Casa disponible en venta en Nadira, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 28663309",3 Recámaras | 3 Baños | 223 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-nadira-conkal-yucatan-28663309
Yucatan,156,2026-04-06 04:47,"$3,395,000 MXN","Se vende casa S/N, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 29289900",3 Recámaras | 3 Baños | 186 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sn-conkal-yucatan-29289900
Yucatan,156,2026-04-06 04:47,"$2,450,000 MXN","Casa en venta, , Col. Gran Santa Fe, Mérida, Yucatán, México, C.P. 97314, ID: 30171122",2 Recámaras | 1 Baño | 78 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-gran-santa-fe-yucatan-30171122
Yucatan,156,2026-04-06 04:47,"$4,390,000 MXN","Venta casa en , Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 29335657",3 Recámaras | 3 Baños | 215 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-temozon-norte-yucatan-29335657
Yucatan,156,2026-04-06 04:47,"$4,995,000 MXN","Venta de casa en Privada Aire Puro, Col. San Ignacio, Progreso, Yucatán, México, C.P. 97334, ID: 27329572",3 Recámaras | 3 Baños | 222 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-privada-aire-puro-san-ignacio-yucatan-27329572
Yucatan,156,2026-04-06 04:47,"$6,700,000 MXN","5, Col. Jardines de Rejoyada, Mérida, Yucatán, México, C.P. 97307, ID: 30194732",3 Recámaras | 3 Baños | 600 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-5-jardines-de-rejoyada-yucatan-30194732
Yucatan,156,2026-04-06 04:47,"$5,950,000 MXN",", Col. Montes de Ame, Mérida, Yucatán, México, C.P. 97115, ID: 29071406",3 Recámaras | 1 Baño | 237 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-montes-de-ame-yucatan-29071406
Yucatan,156,2026-04-06 04:47,"$2,061,000 MXN","0, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 28733052",2 Recámaras | 115 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-28733052
Yucatan,156,2026-04-06 04:47,"$3,950,000 MXN","Se vende casa en 10, Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 30323538",3 Recámaras | 3 Baños | 200 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-10-dzitya-yucatan-30323538
Yucatan,156,2026-04-06 04:47,"$2,830,000 MXN","Casa en venta, , Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 30478342",2 Recámaras | 1 Baño | 131 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-30478342
Yucatan,156,2026-04-06 04:47,"$4,430,000 MXN","Casa en venta, ., Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 30061023",3 Recámaras | 3 Baños | 225 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-temozon-norte-yucatan-30061023
Yucatan,156,2026-04-06 04:47,"$6,650,000 MXN","61, Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 30506471",2 Recámaras | 3 Baños | 160 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-61-merida-centro-yucatan-30506471
Yucatan,156,2026-04-06 04:47,"$3,831,666 MXN","1, Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 28200371",2 Recámaras | 2 Baños | 205 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-1-temozon-norte-yucatan-28200371
Yucatan,156,2026-04-06 04:47,"$3,210,000 MXN","Cumbres de Novonorte, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 29089437",3 Recámaras | 2 Baños | 167 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cumbres-de-novonorte-conkal-yucatan-29089437
Yucatan,156,2026-04-06 04:47,"$5,150,000 MXN","Venta de casa 27, Col. Progreso de Castro Centro, Progreso, Yucatán, México, C.P. 97320, ID: 28529534",2 Recámaras | 2 Baños | 172 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-27-progreso-de-castro-centro-yucatan-28529534
Yucatan,156,2026-04-06 04:47,"$13,800,000 MXN","Se vende casa en Privada Tamara, Col. Chablekal, Mérida, Yucatán, México, C.P. 97302, ID: 25755418",6 Recámaras | 6 Baños | 450 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-privada-tamara-chablekal-yucatan-25755418
Yucatan,156,2026-04-06 04:47,"$6,995,000 MXN","Se vende casa 46, Col. Gonzalo Guerrero, Mérida, Yucatán, México, C.P. 97119, ID: 30538532",4 Recámaras | 4 Baños | 335 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-46-gonzalo-guerrero-yucatan-30538532
Yucatan,156,2026-04-06 04:47,"$14,000,000 MXN","Venta de casa Col. Dzibilchaltún, Mérida, Yucatán, México, C.P. 97305, ID: 30165720",5 Recámaras | 6 Baños | 460 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-dzibilchaltun-yucatan-30165720
Yucatan,156,2026-04-06 04:47,"$5,500,000 MXN","Casa en venta disponible en Centro, Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 29096881",2 Recámaras | 3 Baños | 195 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-centro-merida-centro-yucatan-29096881
Yucatan,156,2026-04-06 04:47,"$1,880,000 MXN","Se vende casa 49, Col. Las Américas II, Mérida, Yucatán, México, C.P. 97302, ID: 29811232",2 Recámaras | 1 Baño | 76 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-49-las-americas-ii-yucatan-29811232
Yucatan,156,2026-04-06 04:47,"$1,125,000 USD","Casa disponible en venta en , Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 30470498",3 Recámaras | 4 Baños | 340 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-merida-centro-yucatan-30470498
Yucatan,156,2026-04-06 04:47,"$13,450,000 MXN","Casa en venta, , Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 27251404",4 Recámaras | 4 Baños | 354 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-merida-centro-yucatan-27251404
Yucatan,156,2026-04-06 04:47,"$4,250,000 MXN","Casa disponible en venta en Chelem, Col. Chelem, Progreso, Yucatán, México, C.P. 97336, ID: 27866231",2 Recámaras | 2 Baños | 142 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-chelem-chelem-yucatan-27866231
Yucatan,156,2026-04-06 04:47,"$2,736,000 MXN","1, Col. Real Montejo, Mérida, Yucatán, México, C.P. 97302, ID: 28534614",2 Recámaras | 2 Baños | 124 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-1-real-montejo-yucatan-28534614
Yucatan,156,2026-04-06 04:47,"$6,550,000 MXN","Venta de casa Amidanah, Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 27503499",3 Recámaras | 4 Baños | 227 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-amidanah-temozon-norte-yucatan-27503499
Yucatan,156,2026-04-06 04:47,"$34,900,000 MXN","1, Col. Yucatán Country Club, Mérida, Yucatán, México, C.P. 97308, ID: 28807447",4 Recámaras | 5 Baños | 610 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-1-yucatan-country-club-yucatan-28807447
Yucatan,156,2026-04-06 04:47,"$3,400,000 MXN","Se vende casa 23, Col. México Oriente, Mérida, Yucatán, México, C.P. 97137, ID: 30452355",2 Recámaras | 130 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-23-mexico-oriente-yucatan-30452355
Yucatan,156,2026-04-06 04:47,"$3,300,000 MXN","Venta de casa , Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 25571679",4 Recámaras | 2 Baños | 223 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-dzitya-yucatan-25571679
Yucatan,157,2026-04-06 04:47,"$2,099,000 MXN","Casa disponible en venta en 34, Col. Komchen, Mérida, Yucatán, México, C.P. 97302, ID: 29510936",1 Recámara | 1 Baño | 82 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-34-komchen-yucatan-29510936
Yucatan,157,2026-04-06 04:47,"$8,295,000 MXN","Se vende casa en --, Col. Yucatán Country Club, Mérida, Yucatán, México, C.P. 97308, ID: 30474617",3 Recámaras | 3 Baños | 240 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-yucatan-country-club-yucatan-30474617
Yucatan,157,2026-04-06 04:47,"$2,850,000 MXN","Se vende casa en Conkal, Conkal, Yucatán, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 27148157",3 Recámaras | 3 Baños | 151 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-conkal-yucatan-conkal-yucatan-27148157
Yucatan,157,2026-04-06 04:47,"$2,920,000 MXN","Casa disponible en venta en 27 diag, Col. Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 26555100",2 Recámaras | 2 Baños | 142 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-27-diag-cholul-yucatan-26555100
Yucatan,157,2026-04-06 04:47,"$1,300,000 USD",", Col. Sisal, Hunucmá, Yucatán, México, C.P. 97356, ID: 29382235",6 Recámaras | 4 Baños | 390 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sisal-yucatan-29382235
Yucatan,157,2026-04-06 04:47,"$3,650,000 MXN","Venta de casa 27, Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 30762896",3 Recámaras | 3 Baños | 174 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-27-dzitya-yucatan-30762896
Yucatan,157,2026-04-06 04:47,"$13,500,000 MXN","Casa en venta disponible en 59, Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 30500795",6 Recámaras | 6 Baños | 330 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-59-merida-centro-yucatan-30500795
Yucatan,157,2026-04-06 04:47,"$7,490,000 MXN","Casa en venta disponible en 1, Col. Sodzil Norte, Mérida, Yucatán, México, C.P. 97115, ID: 29258743",4 Recámaras | 4 Baños | 399 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-1-sodzil-norte-yucatan-29258743
Yucatan,157,2026-04-06 04:47,"$2,750,000 MXN","Venta casa en 59, Col. Las Américas II, Mérida, Yucatán, México, C.P. 97302, ID: 29781987",2 Recámaras | 2 Baños | 119 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-59-las-americas-ii-yucatan-29781987
Yucatan,157,2026-04-06 04:47,"$1,450,000 MXN",", Col. Tixcacal Opichen, Mérida, Yucatán, México, C.P. 97249, ID: 30561782",2 Recámaras | 1 Baño | 75 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-tixcacal-opichen-yucatan-30561782
Yucatan,157,2026-04-06 04:47,"$4,200,000 MXN","Monaco, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 29832826",3 Recámaras | 3 Baños | 350 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-monaco-conkal-yucatan-29832826
Yucatan,157,2026-04-06 04:47,"$5,500,000 MXN",", Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 30478377",3 Recámaras | 3 Baños | 264 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-30478377
Yucatan,157,2026-04-06 04:47,"$4,350,000 MXN","Venta de casa , Col. San Crisanto, Sinanché, Yucatán, México, C.P. 97424, ID: 30446894",3 Recámaras | 3 Baños | 183 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-san-crisanto-yucatan-30446894
Yucatan,157,2026-04-06 04:47,"$4,950,000 MXN","Venta de casa , Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 29843319",3 Recámaras | 3 Baños | 276 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-29843319
Yucatan,157,2026-04-06 04:47,"$8,000,000 MXN","Se vende casa , Col. Itzimna, Mérida, Yucatán, México, C.P. 97100, ID: 22509530",4 Recámaras | 2 Baños,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-itzimna-yucatan-22509530
Yucatan,157,2026-04-06 04:47,"$35,000,000 MXN","Se vende casa en 50, Col. San Juan Grande, Mérida, Yucatán, México, C.P. 97145, ID: 28640788",4 Recámaras | 6 Baños | 1383 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-50-san-juan-grande-yucatan-28640788
Yucatan,157,2026-04-06 04:47,"$2,935,000 MXN","Venta casa en Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 20709096",3 Recámaras | 2 Baños | 120 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-20709096
Yucatan,157,2026-04-06 04:47,"$10,990,000 MXN","Casa disponible en venta en 1, Col. San Diego, Dzemul, Yucatán, México, C.P. 97406, ID: 28947342",5 Recámaras | 4 Baños | 305 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-1-san-diego-yucatan-28947342
Yucatan,157,2026-04-06 04:47,"$12,800,000 MXN","Venta casa en , Col. Club de Golf La Ceiba, Mérida, Yucatán, México, C.P. 97302, ID: 30548047",3 Recámaras | 4 Baños | 359 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-club-de-golf-la-ceiba-yucatan-30548047
Yucatan,157,2026-04-06 04:47,"$3,670,000 MXN","Casa en venta, , Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 29821137",3 Recámaras | 3 Baños | 191 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-dzitya-yucatan-29821137
