clave_municipio,clave_estado,ano,estado,municipio,sexo,grupo_edad,acciones,monto
052,16,2025,Michoacán de Ocampo,Lázaro Cárdenas,Mujer,30 a 59,5,67500.0
052,16,2025,Michoacán de Ocampo,Lázaro Cárdenas,Hombre,29 o menos,1,13500.0
052,16,2024,Michoacán de Ocampo,Lázaro Cárdenas,Mujer,30 a 59,3,40500.0
052,16,2025,Michoacán de Ocampo,Lázaro Cárdenas,Hombre,30 a 59,1,13500.0
052,16,2024,Michoacán de Ocampo,Lázaro Cárdenas,Mujer,60 o más,2,27000.0
052,16,2025,Michoacán de Ocampo,Lázaro Cárdenas,Mujer,29 o menos,1,13500.0
052,16,2024,Michoacán de Ocampo,Lázaro Cárdenas,Mujer,29 o menos,1,13500.0
052,16,2024,Michoacán de Ocampo,Lázaro Cárdenas,Hombre,60 o más,1,13500.0
052,16,2024,Michoacán de Ocampo,Lázaro Cárdenas,Hombre,29 o menos,1,13500.0
053,16,2025,Michoacán de Ocampo,Morelia,Hombre,60 o más,23,310500.0
053,16,2024,Michoacán de Ocampo,Morelia,Hombre,60 o más,4,54000.0
053,16,2025,Michoacán de Ocampo,Morelia,Mujer,29 o menos,28,378000.0
053,16,2024,Michoacán de Ocampo,Morelia,Mujer,30 a 59,41,553500.0
053,16,2024,Michoacán de Ocampo,Morelia,Mujer,60 o más,3,40500.0
053,16,2024,Michoacán de Ocampo,Morelia,Hombre,30 a 59,14,189000.0
053,16,2025,Michoacán de Ocampo,Morelia,Mujer,30 a 59,117,1579500.0
053,16,2025,Michoacán de Ocampo,Morelia,Mujer,60 o más,23,310500.0
053,16,2025,Michoacán de Ocampo,Morelia,Hombre,29 o menos,28,378000.0
053,16,2024,Michoacán de Ocampo,Morelia,Hombre,29 o menos,1,13500.0
053,16,2024,Michoacán de Ocampo,Morelia,Mujer,29 o menos,9,121500.0
053,16,2025,Michoacán de Ocampo,Morelia,Hombre,30 a 59,57,769500.0
055,16,2025,Michoacán de Ocampo,Múgica,Hombre,60 o más,5,67500.0
055,16,2025,Michoacán de Ocampo,Múgica,Mujer,30 a 59,17,229000.0
055,16,2025,Michoacán de Ocampo,Múgica,Hombre,30 a 59,14,189000.0
055,16,2024,Michoacán de Ocampo,Múgica,Mujer,60 o más,10,131322.0
055,16,2024,Michoacán de Ocampo,Múgica,Hombre,30 a 59,11,148500.0
055,16,2024,Michoacán de Ocampo,Múgica,Mujer,29 o menos,4,54000.0
055,16,2024,Michoacán de Ocampo,Múgica,Mujer,30 a 59,23,310500.0
055,16,2025,Michoacán de Ocampo,Múgica,Mujer,60 o más,6,80500.0
055,16,2025,Michoacán de Ocampo,Múgica,Mujer,29 o menos,1,13500.0
055,16,2024,Michoacán de Ocampo,Múgica,Hombre,29 o menos,2,27000.0
055,16,2025,Michoacán de Ocampo,Múgica,Hombre,29 o menos,1,13500.0
062,16,2025,Michoacán de Ocampo,Pajacuarán,Mujer,60 o más,1,13500.0
062,16,2025,Michoacán de Ocampo,Pajacuarán,Hombre,30 a 59,1,13500.0
066,16,2024,Michoacán de Ocampo,Pátzcuaro,Mujer,30 a 59,1,13500.0
066,16,2024,Michoacán de Ocampo,Pátzcuaro,Hombre,30 a 59,1,13500.0
076,16,2025,Michoacán de Ocampo,Sahuayo,Mujer,30 a 59,5,67500.0
076,16,2024,Michoacán de Ocampo,Sahuayo,Mujer,60 o más,2,27000.0
076,16,2025,Michoacán de Ocampo,Sahuayo,Hombre,29 o menos,1,13500.0
076,16,2025,Michoacán de Ocampo,Sahuayo,Hombre,30 a 59,2,27000.0
076,16,2024,Michoacán de Ocampo,Sahuayo,Hombre,30 a 59,7,94500.0
076,16,2024,Michoacán de Ocampo,Sahuayo,Hombre,60 o más,1,13500.0
076,16,2024,Michoacán de Ocampo,Sahuayo,Mujer,30 a 59,5,67500.0
076,16,2025,Michoacán de Ocampo,Sahuayo,Mujer,60 o más,3,40500.0
076,16,2025,Michoacán de Ocampo,Sahuayo,Hombre,60 o más,2,27000.0
102,16,2024,Michoacán de Ocampo,Uruapan,Hombre,29 o menos,2,27000.0
102,16,2024,Michoacán de Ocampo,Uruapan,Mujer,60 o más,1,13500.0
102,16,2024,Michoacán de Ocampo,Uruapan,Hombre,60 o más,1,13500.0
102,16,2024,Michoacán de Ocampo,Uruapan,Mujer,30 a 59,1,13500.0
102,16,2024,Michoacán de Ocampo,Uruapan,Hombre,30 a 59,3,33140.0
105,16,2024,Michoacán de Ocampo,Vista Hermosa,Mujer,60 o más,6,81000.0
105,16,2025,Michoacán de Ocampo,Vista Hermosa,Hombre,60 o más,2,27000.0
105,16,2025,Michoacán de Ocampo,Vista Hermosa,Hombre,30 a 59,6,81000.0
105,16,2024,Michoacán de Ocampo,Vista Hermosa,Mujer,30 a 59,9,121500.0
105,16,2024,Michoacán de Ocampo,Vista Hermosa,Hombre,30 a 59,9,121500.0
105,16,2025,Michoacán de Ocampo,Vista Hermosa,Mujer,30 a 59,4,54000.0
105,16,2025,Michoacán de Ocampo,Vista Hermosa,Mujer,60 o más,1,13500.0
105,16,2024,Michoacán de Ocampo,Vista Hermosa,Hombre,60 o más,6,81000.0
105,16,2025,Michoacán de Ocampo,Vista Hermosa,Mujer,29 o menos,1,13500.0
105,16,2024,Michoacán de Ocampo,Vista Hermosa,Mujer,29 o menos,2,27000.0
108,16,2025,Michoacán de Ocampo,Zamora,Hombre,30 a 59,3,40500.0
108,16,2025,Michoacán de Ocampo,Zamora,Mujer,60 o más,1,13500.0
108,16,2025,Michoacán de Ocampo,Zamora,Hombre,60 o más,1,13500.0
108,16,2025,Michoacán de Ocampo,Zamora,Mujer,30 a 59,4,54000.0
006,17,2025,Morelos,Cuautla,Hombre,30 a 59,1,13500.0
006,17,2025,Morelos,Cuautla,Mujer,60 o más,1,13500.0
006,17,2025,Morelos,Cuautla,Mujer,30 a 59,4,54000.0
006,17,2025,Morelos,Cuautla,Hombre,60 o más,3,40500.0
011,17,2025,Morelos,Jiutepec,Mujer,60 o más,5,67500.0
011,17,2024,Morelos,Jiutepec,Hombre,30 a 59,4,54000.0
011,17,2024,Morelos,Jiutepec,Hombre,60 o más,8,108000.0
011,17,2024,Morelos,Jiutepec,Mujer,29 o menos,1,13500.0
011,17,2025,Morelos,Jiutepec,Hombre,30 a 59,1,13500.0
011,17,2024,Morelos,Jiutepec,Mujer,30 a 59,12,162000.0
011,17,2025,Morelos,Jiutepec,Mujer,30 a 59,8,108000.0
011,17,2024,Morelos,Jiutepec,Mujer,60 o más,7,94500.0
014,17,2024,Morelos,Mazatepec,Mujer,30 a 59,1,13500.0
014,17,2024,Morelos,Mazatepec,Hombre,30 a 59,2,27000.0
018,17,2025,Morelos,Temixco,Hombre,60 o más,2,27000.0
018,17,2025,Morelos,Temixco,Hombre,30 a 59,2,27000.0
018,17,2025,Morelos,Temixco,Mujer,60 o más,6,81000.0
018,17,2025,Morelos,Temixco,Mujer,30 a 59,8,108000.0
019,17,2024,Morelos,Tepalcingo,Mujer,30 a 59,1,13500.0
024,17,2024,Morelos,Tlaltizapán de Zapata,Hombre,29 o menos,1,13500.0
024,17,2024,Morelos,Tlaltizapán de Zapata,Mujer,29 o menos,2,27000.0
024,17,2024,Morelos,Tlaltizapán de Zapata,Hombre,60 o más,1,13500.0
024,17,2024,Morelos,Tlaltizapán de Zapata,Mujer,30 a 59,4,54000.0
024,17,2024,Morelos,Tlaltizapán de Zapata,Hombre,30 a 59,2,27000.0
024,17,2024,Morelos,Tlaltizapán de Zapata,Mujer,60 o más,4,54000.0
028,17,2025,Morelos,Xochitepec,Mujer,60 o más,3,40500.0
028,17,2025,Morelos,Xochitepec,Mujer,30 a 59,2,27000.0
030,17,2024,Morelos,Yecapixtla,Mujer,30 a 59,1,13500.0
030,17,2025,Morelos,Yecapixtla,Mujer,60 o más,1,13500.0
030,17,2024,Morelos,Yecapixtla,Mujer,60 o más,1,13500.0
030,17,2025,Morelos,Yecapixtla,Hombre,30 a 59,2,27000.0
030,17,2024,Morelos,Yecapixtla,Hombre,60 o más,2,27000.0
008,18,2024,Nayarit,Xalisco,Hombre,60 o más,1,13500.0
008,18,2024,Nayarit,Xalisco,Mujer,30 a 59,2,27000.0
008,18,2024,Nayarit,Xalisco,Hombre,30 a 59,2,27000.0
008,18,2024,Nayarit,Xalisco,Mujer,60 o más,2,27000.0
020,18,2025,Nayarit,Bahía de Banderas,Hombre,30 a 59,5,67500.0
020,18,2025,Nayarit,Bahía de Banderas,Hombre,29 o menos,3,40500.0
020,18,2024,Nayarit,Bahía de Banderas,Mujer,29 o menos,2,27000.0
020,18,2024,Nayarit,Bahía de Banderas,Mujer,30 a 59,11,148500.0
020,18,2025,Nayarit,Bahía de Banderas,Hombre,60 o más,2,27000.0
020,18,2025,Nayarit,Bahía de Banderas,Mujer,30 a 59,3,40500.0
020,18,2024,Nayarit,Bahía de Banderas,Hombre,30 a 59,6,81000.0
020,18,2025,Nayarit,Bahía de Banderas,Mujer,60 o más,1,13500.0
020,18,2024,Nayarit,Bahía de Banderas,Mujer,60 o más,2,27000.0
012,19,2025,Nuevo León,Ciénega de Flores,Hombre,30 a 59,3,40500.0
012,19,2024,Nuevo León,Ciénega de Flores,Mujer,60 o más,2,27000.0
012,19,2024,Nuevo León,Ciénega de Flores,Mujer,30 a 59,3,40500.0
012,19,2024,Nuevo León,Ciénega de Flores,Hombre,60 o más,1,13500.0
012,19,2024,Nuevo León,Ciénega de Flores,Hombre,29 o menos,1,13500.0
012,19,2025,Nuevo León,Ciénega de Flores,Mujer,30 a 59,1,13500.0
012,19,2024,Nuevo León,Ciénega de Flores,Hombre,30 a 59,2,27000.0
012,19,2024,Nuevo León,Ciénega de Flores,Mujer,29 o menos,1,13500.0
041,19,2024,Nuevo León,Pesquería,Mujer,30 a 59,5,67500.0
041,19,2024,Nuevo León,Pesquería,Mujer,29 o menos,1,13500.0
041,19,2024,Nuevo León,Pesquería,Mujer,60 o más,1,13500.0
041,19,2024,Nuevo León,Pesquería,Hombre,30 a 59,7,94500.0
079,20,2024,Oaxaca,Salina Cruz,Hombre,30 a 59,3,40500.0
079,20,2024,Oaxaca,Salina Cruz,Mujer,30 a 59,3,40500.0
413,20,2024,Oaxaca,Santa María Huatulco,Mujer,29 o menos,257,3469500.0
413,20,2024,Oaxaca,Santa María Huatulco,Mujer,30 a 59,728,9828000.0
413,20,2025,Oaxaca,Santa María Huatulco,Hombre,30 a 59,65,877500.0
413,20,2025,Oaxaca,Santa María Huatulco,Hombre,60 o más,14,189000.0
413,20,2025,Oaxaca,Santa María Huatulco,Hombre,29 o menos,32,432000.0
413,20,2024,Oaxaca,Santa María Huatulco,Mujer,60 o más,67,904500.0
413,20,2024,Oaxaca,Santa María Huatulco,Hombre,60 o más,72,972000.0
413,20,2024,Oaxaca,Santa María Huatulco,Hombre,29 o menos,144,1944000.0
413,20,2025,Oaxaca,Santa María Huatulco,Mujer,29 o menos,47,634500.0
413,20,2025,Oaxaca,Santa María Huatulco,Mujer,60 o más,12,162000.0
413,20,2025,Oaxaca,Santa María Huatulco,Mujer,30 a 59,75,1012500.0
413,20,2024,Oaxaca,Santa María Huatulco,Hombre,30 a 59,390,5265000.0
114,21,2024,Puebla,Puebla,Mujer,60 o más,40,540000.0
114,21,2025,Puebla,Puebla,Mujer,30 a 59,47,634500.0
114,21,2024,Puebla,Puebla,Mujer,29 o menos,13,175500.0
114,21,2024,Puebla,Puebla,Hombre,60 o más,50,675000.0
114,21,2025,Puebla,Puebla,Hombre,29 o menos,4,54000.0
114,21,2024,Puebla,Puebla,Mujer,30 a 59,108,1458000.0
114,21,2024,Puebla,Puebla,Hombre,29 o menos,8,108000.0
114,21,2025,Puebla,Puebla,Hombre,60 o más,10,135000.0
114,21,2025,Puebla,Puebla,Mujer,60 o más,20,270000.0
114,21,2024,Puebla,Puebla,Hombre,30 a 59,87,1174500.0
114,21,2025,Puebla,Puebla,Hombre,30 a 59,30,405000.0
114,21,2025,Puebla,Puebla,Mujer,29 o menos,7,94500.0
149,21,2025,Puebla,Santiago Miahuatlán,Mujer,60 o más,1,13500.0
149,21,2025,Puebla,Santiago Miahuatlán,Mujer,30 a 59,5,67500.0
149,21,2025,Puebla,Santiago Miahuatlán,Hombre,29 o menos,2,27000.0
149,21,2025,Puebla,Santiago Miahuatlán,Hombre,30 a 59,6,81000.0
014,22,2024,Querétaro,Querétaro,Mujer,60 o más,29,391500.0
014,22,2024,Querétaro,Querétaro,Hombre,30 a 59,117,1579500.0
014,22,2024,Querétaro,Querétaro,Hombre,29 o menos,6,81000.0
014,22,2024,Querétaro,Querétaro,Mujer,30 a 59,147,1984500.0
014,22,2024,Querétaro,Querétaro,Hombre,60 o más,14,189000.0
014,22,2024,Querétaro,Querétaro,Mujer,29 o menos,7,94500.0
003,23,2025,Quintana Roo,Isla Mujeres,Hombre,60 o más,2,27000.0
003,23,2025,Quintana Roo,Isla Mujeres,Mujer,60 o más,2,27000.0
003,23,2025,Quintana Roo,Isla Mujeres,Hombre,30 a 59,28,378000.0
003,23,2025,Quintana Roo,Isla Mujeres,Mujer,30 a 59,18,243000.0
005,23,2024,Quintana Roo,Benito Juárez,Mujer,60 o más,9,121500.0
005,23,2024,Quintana Roo,Benito Juárez,Hombre,30 a 59,30,405000.0
005,23,2024,Quintana Roo,Benito Juárez,Mujer,29 o menos,3,40500.0
005,23,2024,Quintana Roo,Benito Juárez,Mujer,30 a 59,48,648000.0
005,23,2024,Quintana Roo,Benito Juárez,Hombre,29 o menos,6,81000.0
005,23,2024,Quintana Roo,Benito Juárez,Hombre,60 o más,6,81000.0
008,23,2024,Quintana Roo,Solidaridad,Mujer,30 a 59,177,2389500.0
008,23,2025,Quintana Roo,Solidaridad,Mujer,30 a 59,240,3240000.0
008,23,2025,Quintana Roo,Solidaridad,Mujer,60 o más,103,1390500.0
008,23,2024,Quintana Roo,Solidaridad,Hombre,29 o menos,6,81000.0
008,23,2025,Quintana Roo,Solidaridad,Hombre,60 o más,105,1417500.0
008,23,2024,Quintana Roo,Solidaridad,Hombre,30 a 59,123,1660500.0
008,23,2024,Quintana Roo,Solidaridad,Hombre,60 o más,53,715500.0
008,23,2025,Quintana Roo,Solidaridad,Hombre,29 o menos,5,67500.0
008,23,2024,Quintana Roo,Solidaridad,Mujer,29 o menos,6,81000.0
008,23,2024,Quintana Roo,Solidaridad,Mujer,60 o más,69,931500.0
008,23,2025,Quintana Roo,Solidaridad,Mujer,29 o menos,3,40500.0
008,23,2025,Quintana Roo,Solidaridad,Hombre,30 a 59,138,1863000.0
011,24,2024,San Luis Potosí,Ciudad Fernández,Hombre,30 a 59,20,270000.0
011,24,2024,San Luis Potosí,Ciudad Fernández,Mujer,29 o menos,3,40500.0
011,24,2024,San Luis Potosí,Ciudad Fernández,Mujer,30 a 59,24,324000.0
011,24,2024,San Luis Potosí,Ciudad Fernández,Mujer,60 o más,5,67500.0
011,24,2024,San Luis Potosí,Ciudad Fernández,Hombre,60 o más,6,81000.0
013,24,2025,San Luis Potosí,Ciudad Valles,Hombre,30 a 59,5,67500.0
013,24,2025,San Luis Potosí,Ciudad Valles,Mujer,30 a 59,7,94500.0
013,24,2025,San Luis Potosí,Ciudad Valles,Hombre,29 o menos,2,27000.0
013,24,2025,San Luis Potosí,Ciudad Valles,Hombre,60 o más,5,67500.0
013,24,2025,San Luis Potosí,Ciudad Valles,Mujer,60 o más,3,40500.0
013,24,2025,San Luis Potosí,Ciudad Valles,Mujer,29 o menos,2,27000.0
016,24,2025,San Luis Potosí,Ebano,Hombre,29 o menos,1,13500.0
016,24,2025,San Luis Potosí,Ebano,Hombre,30 a 59,1,13500.0
016,24,2025,San Luis Potosí,Ebano,Mujer,29 o menos,5,67500.0
016,24,2025,San Luis Potosí,Ebano,Mujer,30 a 59,5,67500.0
016,24,2025,San Luis Potosí,Ebano,Mujer,60 o más,1,13500.0
016,24,2025,San Luis Potosí,Ebano,Hombre,60 o más,1,13500.0
006,25,2025,Sinaloa,Culiacán,Hombre,60 o más,10,135000.0
006,25,2024,Sinaloa,Culiacán,Mujer,30 a 59,18,243000.0
006,25,2025,Sinaloa,Culiacán,Mujer,29 o menos,6,81000.0
006,25,2025,Sinaloa,Culiacán,Hombre,30 a 59,8,108000.0
006,25,2024,Sinaloa,Culiacán,Mujer,60 o más,1,13500.0
006,25,2024,Sinaloa,Culiacán,Hombre,60 o más,2,27000.0
006,25,2024,Sinaloa,Culiacán,Hombre,29 o menos,2,27000.0
006,25,2024,Sinaloa,Culiacán,Hombre,30 a 59,11,148500.0
006,25,2025,Sinaloa,Culiacán,Mujer,30 a 59,34,459000.0
006,25,2025,Sinaloa,Culiacán,Mujer,60 o más,6,81000.0
006,25,2025,Sinaloa,Culiacán,Hombre,29 o menos,4,54000.0
008,25,2024,Sinaloa,Elota,Mujer,29 o menos,8,108000.0
008,25,2025,Sinaloa,Elota,Hombre,30 a 59,10,135000.0
008,25,2025,Sinaloa,Elota,Mujer,30 a 59,16,216000.0
008,25,2024,Sinaloa,Elota,Hombre,30 a 59,62,837000.0
008,25,2024,Sinaloa,Elota,Mujer,30 a 59,91,1228500.0
008,25,2025,Sinaloa,Elota,Hombre,29 o menos,4,54000.0
008,25,2024,Sinaloa,Elota,Hombre,60 o más,17,229500.0
008,25,2025,Sinaloa,Elota,Mujer,60 o más,1,13500.0
008,25,2024,Sinaloa,Elota,Hombre,29 o menos,10,135000.0
008,25,2024,Sinaloa,Elota,Mujer,60 o más,22,297000.0
011,25,2025,Sinaloa,Guasave,Hombre,30 a 59,7,94500.0
011,25,2025,Sinaloa,Guasave,Mujer,29 o menos,1,13500.0
011,25,2025,Sinaloa,Guasave,Mujer,60 o más,5,67500.0
011,25,2025,Sinaloa,Guasave,Mujer,30 a 59,11,148500.0
011,25,2025,Sinaloa,Guasave,Hombre,60 o más,6,81000.0
012,25,2024,Sinaloa,Mazatlán,Mujer,30 a 59,9,121500.0
012,25,2025,Sinaloa,Mazatlán,Hombre,60 o más,10,135000.0
012,25,2024,Sinaloa,Mazatlán,Mujer,29 o menos,2,27000.0
012,25,2025,Sinaloa,Mazatlán,Mujer,29 o menos,6,81000.0
012,25,2025,Sinaloa,Mazatlán,Hombre,30 a 59,16,216000.0
012,25,2024,Sinaloa,Mazatlán,Hombre,30 a 59,3,40500.0
012,25,2024,Sinaloa,Mazatlán,Hombre,29 o menos,1,13500.0
012,25,2025,Sinaloa,Mazatlán,Hombre,29 o menos,7,94500.0
012,25,2024,Sinaloa,Mazatlán,Mujer,60 o más,2,27000.0
012,25,2025,Sinaloa,Mazatlán,Mujer,60 o más,9,121500.0
012,25,2024,Sinaloa,Mazatlán,Hombre,60 o más,3,40500.0
012,25,2025,Sinaloa,Mazatlán,Mujer,30 a 59,34,459000.0
013,25,2025,Sinaloa,Mocorito,Mujer,60 o más,3,40500.0
013,25,2025,Sinaloa,Mocorito,Mujer,30 a 59,20,270000.0
013,25,2025,Sinaloa,Mocorito,Hombre,29 o menos,3,40500.0
013,25,2025,Sinaloa,Mocorito,Hombre,30 a 59,10,135000.0
013,25,2025,Sinaloa,Mocorito,Mujer,29 o menos,2,27000.0
002,26,2025,Sonora,Agua Prieta,Mujer,30 a 59,50,675000.0
002,26,2025,Sonora,Agua Prieta,Hombre,60 o más,10,135000.0
002,26,2024,Sonora,Agua Prieta,Hombre,29 o menos,16,216000.0
002,26,2025,Sonora,Agua Prieta,Mujer,60 o más,18,243000.0
002,26,2024,Sonora,Agua Prieta,Mujer,30 a 59,160,2160000.0
002,26,2024,Sonora,Agua Prieta,Hombre,60 o más,31,418500.0
002,26,2024,Sonora,Agua Prieta,Hombre,30 a 59,86,1161000.0
002,26,2025,Sonora,Agua Prieta,Hombre,30 a 59,14,189000.0
002,26,2024,Sonora,Agua Prieta,Mujer,60 o más,41,553500.0
002,26,2025,Sonora,Agua Prieta,Mujer,29 o menos,2,27000.0
002,26,2024,Sonora,Agua Prieta,Mujer,29 o menos,13,175500.0
017,26,2025,Sonora,Caborca,Mujer,29 o menos,6,81000.0
017,26,2025,Sonora,Caborca,Hombre,29 o menos,2,27000.0
017,26,2025,Sonora,Caborca,Mujer,60 o más,1,13500.0
017,26,2024,Sonora,Caborca,Mujer,29 o menos,2,27000.0
017,26,2024,Sonora,Caborca,Hombre,29 o menos,4,54000.0
017,26,2024,Sonora,Caborca,Mujer,60 o más,1,13500.0
017,26,2024,Sonora,Caborca,Hombre,30 a 59,4,54000.0
017,26,2025,Sonora,Caborca,Mujer,30 a 59,2,27000.0
017,26,2024,Sonora,Caborca,Mujer,30 a 59,10,135000.0
017,26,2024,Sonora,Caborca,Hombre,60 o más,1,13500.0
017,26,2025,Sonora,Caborca,Hombre,60 o más,2,27000.0
017,26,2025,Sonora,Caborca,Hombre,30 a 59,12,162000.0
019,26,2024,Sonora,Cananea,Mujer,60 o más,4,54000.0
019,26,2024,Sonora,Cananea,Hombre,29 o menos,2,27000.0
019,26,2024,Sonora,Cananea,Hombre,60 o más,5,67500.0
019,26,2024,Sonora,Cananea,Mujer,30 a 59,3,40500.0
025,26,2025,Sonora,Empalme,Hombre,29 o menos,2,27000.0
025,26,2025,Sonora,Empalme,Mujer,29 o menos,2,27000.0
025,26,2025,Sonora,Empalme,Mujer,60 o más,2,27000.0
025,26,2025,Sonora,Empalme,Hombre,60 o más,2,27000.0
025,26,2025,Sonora,Empalme,Mujer,30 a 59,14,189000.0
025,26,2025,Sonora,Empalme,Hombre,30 a 59,2,27000.0
027,26,2024,Sonora,Fronteras,Mujer,29 o menos,1,13500.0
027,26,2025,Sonora,Fronteras,Hombre,29 o menos,1,13500.0
027,26,2025,Sonora,Fronteras,Hombre,30 a 59,2,27000.0
027,26,2024,Sonora,Fronteras,Hombre,29 o menos,1,13500.0
027,26,2024,Sonora,Fronteras,Hombre,60 o más,1,13500.0
027,26,2024,Sonora,Fronteras,Mujer,60 o más,3,40500.0
027,26,2024,Sonora,Fronteras,Hombre,30 a 59,6,81000.0
027,26,2024,Sonora,Fronteras,Mujer,30 a 59,3,40500.0
027,26,2025,Sonora,Fronteras,Mujer,30 a 59,2,27000.0
030,26,2025,Sonora,Hermosillo,Mujer,60 o más,14,189000.0
030,26,2025,Sonora,Hermosillo,Hombre,30 a 59,68,918000.0
030,26,2025,Sonora,Hermosillo,Hombre,60 o más,18,243000.0
030,26,2025,Sonora,Hermosillo,Mujer,29 o menos,49,661500.0
030,26,2025,Sonora,Hermosillo,Hombre,29 o menos,35,472500.0
030,26,2025,Sonora,Hermosillo,Mujer,30 a 59,114,1539000.0
039,26,2025,Sonora,Naco,Hombre,30 a 59,2,27000.0
039,26,2024,Sonora,Naco,Mujer,29 o menos,1,13500.0
039,26,2025,Sonora,Naco,Mujer,30 a 59,1,13500.0
039,26,2025,Sonora,Naco,Hombre,29 o menos,1,13500.0
042,26,2025,Sonora,Navojoa,Mujer,30 a 59,5,67500.0
042,26,2025,Sonora,Navojoa,Hombre,60 o más,5,67500.0
042,26,2024,Sonora,Navojoa,Mujer,60 o más,8,108000.0
042,26,2025,Sonora,Navojoa,Hombre,30 a 59,5,67500.0
042,26,2024,Sonora,Navojoa,Hombre,60 o más,6,81000.0
042,26,2024,Sonora,Navojoa,Mujer,30 a 59,7,94500.0
042,26,2024,Sonora,Navojoa,Mujer,29 o menos,1,13500.0
042,26,2024,Sonora,Navojoa,Hombre,30 a 59,4,54000.0
058,26,2025,Sonora,Santa Ana,Hombre,60 o más,1,13500.0
058,26,2025,Sonora,Santa Ana,Mujer,30 a 59,1,13500.0
058,26,2025,Sonora,Santa Ana,Hombre,30 a 59,2,27000.0
070,26,2024,Sonora,General Plutarco Elías Calles,Mujer,30 a 59,3,40500.0
070,26,2025,Sonora,General Plutarco Elías Calles,Hombre,30 a 59,1,13500.0
070,26,2024,Sonora,General Plutarco Elías Calles,Hombre,30 a 59,1,13500.0
070,26,2025,Sonora,General Plutarco Elías Calles,Mujer,30 a 59,1,13500.0
001,27,2024,Tabasco,Balancán,Hombre,60 o más,5,67500.0
001,27,2024,Tabasco,Balancán,Hombre,30 a 59,4,54000.0
001,27,2024,Tabasco,Balancán,Hombre,29 o menos,1,13500.0
001,27,2024,Tabasco,Balancán,Mujer,30 a 59,6,81000.0
002,27,2024,Tabasco,Cárdenas,Hombre,60 o más,16,216000.0
002,27,2024,Tabasco,Cárdenas,Mujer,29 o menos,7,94500.0
002,27,2024,Tabasco,Cárdenas,Mujer,60 o más,14,189000.0
002,27,2024,Tabasco,Cárdenas,Mujer,30 a 59,31,418500.0
002,27,2024,Tabasco,Cárdenas,Hombre,29 o menos,5,67500.0
002,27,2024,Tabasco,Cárdenas,Hombre,30 a 59,13,175500.0
005,27,2024,Tabasco,Comalcalco,Mujer,29 o menos,1,13500.0
005,27,2024,Tabasco,Comalcalco,Mujer,30 a 59,1,13500.0
005,27,2024,Tabasco,Comalcalco,Hombre,30 a 59,1,13500.0
005,27,2024,Tabasco,Comalcalco,Hombre,60 o más,1,13500.0
017,27,2025,Tabasco,Tenosique,Mujer,29 o menos,2,27000.0
017,27,2025,Tabasco,Tenosique,Mujer,60 o más,7,94500.0
017,27,2025,Tabasco,Tenosique,Hombre,30 a 59,3,40500.0
017,27,2025,Tabasco,Tenosique,Mujer,30 a 59,23,310500.0
017,27,2025,Tabasco,Tenosique,Hombre,60 o más,6,81000.0
012,28,2024,Tamaulipas,González,Mujer,29 o menos,2,27000.0
012,28,2024,Tamaulipas,González,Hombre,60 o más,1,13500.0
012,28,2024,Tamaulipas,González,Hombre,30 a 59,4,54000.0
012,28,2024,Tamaulipas,González,Mujer,30 a 59,3,40500.0
012,28,2024,Tamaulipas,González,Mujer,60 o más,2,27000.0
013,28,2025,Tamaulipas,Güémez,Hombre,30 a 59,77,1039500.0
013,28,2025,Tamaulipas,Güémez,Mujer,29 o menos,16,216000.0
013,28,2025,Tamaulipas,Güémez,Mujer,30 a 59,70,945000.0
013,28,2025,Tamaulipas,Güémez,Hombre,60 o más,40,540000.0
013,28,2025,Tamaulipas,Güémez,Hombre,29 o menos,12,162000.0
013,28,2025,Tamaulipas,Güémez,Mujer,60 o más,27,364500.0
015,28,2024,Tamaulipas,Gustavo Díaz Ordaz,Mujer,29 o menos,1,13500.0
021,28,2024,Tamaulipas,El Mante,Mujer,30 a 59,2,27000.0
021,28,2025,Tamaulipas,El Mante,Hombre,30 a 59,1,13500.0
021,28,2025,Tamaulipas,El Mante,Hombre,29 o menos,1,13500.0
021,28,2025,Tamaulipas,El Mante,Mujer,60 o más,1,13500.0
021,28,2025,Tamaulipas,El Mante,Mujer,30 a 59,1,13500.0
021,28,2024,Tamaulipas,El Mante,Hombre,29 o menos,1,13500.0
021,28,2024,Tamaulipas,El Mante,Hombre,30 a 59,2,27000.0
022,28,2024,Tamaulipas,Matamoros,Hombre,30 a 59,19,256500.0
022,28,2024,Tamaulipas,Matamoros,Mujer,30 a 59,32,432000.0
022,28,2024,Tamaulipas,Matamoros,Hombre,29 o menos,5,67500.0
022,28,2024,Tamaulipas,Matamoros,Mujer,29 o menos,4,54000.0
022,28,2025,Tamaulipas,Matamoros,Hombre,29 o menos,1,13500.0
022,28,2025,Tamaulipas,Matamoros,Mujer,30 a 59,22,297000.0
022,28,2025,Tamaulipas,Matamoros,Mujer,29 o menos,2,27000.0
022,28,2024,Tamaulipas,Matamoros,Mujer,60 o más,6,81000.0
022,28,2024,Tamaulipas,Matamoros,Hombre,60 o más,5,67500.0
022,28,2025,Tamaulipas,Matamoros,Mujer,60 o más,7,94500.0
022,28,2025,Tamaulipas,Matamoros,Hombre,30 a 59,11,148500.0
022,28,2025,Tamaulipas,Matamoros,Hombre,60 o más,2,27000.0
027,28,2024,Tamaulipas,Nuevo Laredo,Mujer,29 o menos,3,40500.0
