clave_municipio,clave_estado,ano,estado,municipio,modalidad,esquema,acciones,monto
059,08,2018,Chihuahua,San Francisco del Oro,Vivienda Existente,Tradicional,1,1130000.0
060,08,2018,Chihuahua,Santa Bárbara,Vivienda Existente,Tradicional,1,606371.86
062,08,2018,Chihuahua,Saucillo,Vivienda Existente,Tradicional,26,17331904.43
002,09,2018,Ciudad de México,Azcapotzalco,Vivienda Nueva,Tradicional,29,31261955.6
002,09,2018,Ciudad de México,Azcapotzalco,Vivienda Nueva,Fovissste infonavit conyugal,2,2363346.24
002,09,2018,Ciudad de México,Azcapotzalco,Vivienda Nueva,Alia2+ Plus,27,9756048.25
002,09,2018,Ciudad de México,Azcapotzalco,Vivienda Nueva,Respalda2,1,385971.9
002,09,2018,Ciudad de México,Azcapotzalco,Vivienda Existente,Tradicional,78,64324171.28
002,09,2018,Ciudad de México,Azcapotzalco,Vivienda Existente,Fovissste infonavit conyugal,3,1458855.2
002,09,2018,Ciudad de México,Azcapotzalco,Vivienda Existente,Pensionados,1,505919.21
002,09,2018,Ciudad de México,Azcapotzalco,Vivienda Existente,Alia2+ Plus,13,4444352.28
002,09,2018,Ciudad de México,Azcapotzalco,Vivienda Existente,Respalda2,1,190326.22
003,09,2018,Ciudad de México,Coyoacán,Vivienda Nueva,Tradicional,15,16127830.05
003,09,2018,Ciudad de México,Coyoacán,Vivienda Nueva,Pensionados,1,493777.15
003,09,2018,Ciudad de México,Coyoacán,Vivienda Nueva,Alia2+ Plus,32,14068793.89
003,09,2018,Ciudad de México,Coyoacán,Vivienda Nueva,Respalda2,1,413625.47
003,09,2018,Ciudad de México,Coyoacán,Vivienda Existente,Tradicional,144,139599647.64
003,09,2018,Ciudad de México,Coyoacán,Vivienda Existente,Fovissste infonavit conyugal,9,7115347.65
003,09,2018,Ciudad de México,Coyoacán,Vivienda Existente,Fovissste pesos,1,177250.46
003,09,2018,Ciudad de México,Coyoacán,Vivienda Existente,Pensionados,4,2159558.32
003,09,2018,Ciudad de México,Coyoacán,Vivienda Existente,Alia2+ Plus,43,17307278.51
003,09,2018,Ciudad de México,Coyoacán,Vivienda Existente,Respalda2,2,423687.92
004,09,2018,Ciudad de México,Cuajimalpa de Morelos,Vivienda Nueva,Tradicional,1,1203283.37
004,09,2018,Ciudad de México,Cuajimalpa de Morelos,Vivienda Nueva,Alia2+ Plus,1,161473.43
004,09,2018,Ciudad de México,Cuajimalpa de Morelos,Vivienda Existente,Tradicional,1,815221.88
004,09,2018,Ciudad de México,Cuajimalpa de Morelos,Vivienda Existente,Alia2+ Plus,2,876566.21
005,09,2018,Ciudad de México,Gustavo A. Madero,Vivienda Nueva,Tradicional,51,49455648.93
005,09,2018,Ciudad de México,Gustavo A. Madero,Vivienda Nueva,Fovissste infonavit conyugal,2,1324944.22
005,09,2018,Ciudad de México,Gustavo A. Madero,Vivienda Nueva,Pensionados,1,505919.21
005,09,2018,Ciudad de México,Gustavo A. Madero,Vivienda Nueva,Alia2+ Plus,30,11849905.69
005,09,2018,Ciudad de México,Gustavo A. Madero,Vivienda Existente,Tradicional,181,144690548.1
005,09,2018,Ciudad de México,Gustavo A. Madero,Vivienda Existente,Fovissste infonavit conyugal,8,5852035.33
005,09,2018,Ciudad de México,Gustavo A. Madero,Vivienda Existente,Fovissste pesos,1,27059.24
005,09,2018,Ciudad de México,Gustavo A. Madero,Vivienda Existente,Pensionados,1,502404.14
005,09,2018,Ciudad de México,Gustavo A. Madero,Vivienda Existente,Alia2+ Plus,20,6907175.05
005,09,2018,Ciudad de México,Gustavo A. Madero,Vivienda Existente,Respalda2,2,496935.01
006,09,2018,Ciudad de México,Iztacalco,Vivienda Nueva,Tradicional,315,280923597.62
006,09,2018,Ciudad de México,Iztacalco,Vivienda Nueva,Fovissste infonavit conyugal,28,16669472.23
006,09,2018,Ciudad de México,Iztacalco,Vivienda Nueva,Pensionados,2,1011838.42
006,09,2018,Ciudad de México,Iztacalco,Vivienda Nueva,Alia2+ Plus,64,15772560.44
006,09,2018,Ciudad de México,Iztacalco,Vivienda Nueva,Respalda2,1,199071.44
006,09,2018,Ciudad de México,Iztacalco,Vivienda Existente,Tradicional,101,88139671.1
006,09,2018,Ciudad de México,Iztacalco,Vivienda Existente,Fovissste infonavit conyugal,3,2115338.9
006,09,2018,Ciudad de México,Iztacalco,Vivienda Existente,Alia2+ Plus,4,1712594.47
006,09,2018,Ciudad de México,Iztacalco,Vivienda Existente,Respalda2,1,44990.18
007,09,2018,Ciudad de México,Iztapalapa,Vivienda Nueva,Tradicional,65,57648101.91
007,09,2018,Ciudad de México,Iztapalapa,Vivienda Nueva,Fovissste infonavit conyugal,7,4111023.72
007,09,2018,Ciudad de México,Iztapalapa,Vivienda Nueva,Alia2+ Plus,18,5403940.67
007,09,2018,Ciudad de México,Iztapalapa,Vivienda Nueva,Respalda2,1,212959.41
007,09,2018,Ciudad de México,Iztapalapa,Vivienda Existente,Tradicional,355,267504131.37
007,09,2018,Ciudad de México,Iztapalapa,Vivienda Existente,Fovissste infonavit conyugal,12,8295391.0
007,09,2018,Ciudad de México,Iztapalapa,Vivienda Existente,Pensionados,2,868744.36
007,09,2018,Ciudad de México,Iztapalapa,Vivienda Existente,Alia2+ Plus,12,3306007.08
008,09,2018,Ciudad de México,La Magdalena Contreras,Vivienda Existente,Tradicional,14,14573260.92
008,09,2018,Ciudad de México,La Magdalena Contreras,Vivienda Existente,Fovissste infonavit conyugal,1,874905.32
008,09,2018,Ciudad de México,La Magdalena Contreras,Vivienda Existente,Alia2+ Plus,5,2745075.98
010,09,2018,Ciudad de México,Álvaro Obregón,Vivienda Nueva,Tradicional,2,2326642.35
010,09,2018,Ciudad de México,Álvaro Obregón,Vivienda Nueva,Alia2+ Plus,9,3506335.98
010,09,2018,Ciudad de México,Álvaro Obregón,Vivienda Nueva,Respalda2,1,360193.06
010,09,2018,Ciudad de México,Álvaro Obregón,Vivienda Existente,Tradicional,56,50474435.98
010,09,2018,Ciudad de México,Álvaro Obregón,Vivienda Existente,Fovissste infonavit conyugal,7,4795341.03
010,09,2018,Ciudad de México,Álvaro Obregón,Vivienda Existente,Alia2+ Plus,8,3000670.1
010,09,2018,Ciudad de México,Álvaro Obregón,Vivienda Existente,Respalda2,2,536601.52
011,09,2018,Ciudad de México,Tláhuac,Vivienda Nueva,Tradicional,6,5307218.01
011,09,2018,Ciudad de México,Tláhuac,Vivienda Nueva,Fovissste infonavit conyugal,1,509683.44
011,09,2018,Ciudad de México,Tláhuac,Vivienda Existente,Tradicional,99,63313912.49
011,09,2018,Ciudad de México,Tláhuac,Vivienda Existente,Alia2+ Plus,5,1503201.22
012,09,2018,Ciudad de México,Tlalpan,Vivienda Nueva,Tradicional,9,9357573.87
012,09,2018,Ciudad de México,Tlalpan,Vivienda Nueva,Fovissste infonavit conyugal,1,680395.57
012,09,2018,Ciudad de México,Tlalpan,Vivienda Nueva,Alia2+ Plus,13,4147251.67
012,09,2018,Ciudad de México,Tlalpan,Vivienda Existente,Tradicional,138,133475066.7
012,09,2018,Ciudad de México,Tlalpan,Vivienda Existente,Fovissste infonavit conyugal,6,4923265.72
012,09,2018,Ciudad de México,Tlalpan,Vivienda Existente,Alia2+ Plus,36,13769481.55
012,09,2018,Ciudad de México,Tlalpan,Vivienda Existente,Respalda2,4,566772.13
013,09,2018,Ciudad de México,Xochimilco,Vivienda Existente,Tradicional,46,40646332.5
013,09,2018,Ciudad de México,Xochimilco,Vivienda Existente,Fovissste infonavit conyugal,2,1408124.98
013,09,2018,Ciudad de México,Xochimilco,Vivienda Existente,Alia2+ Plus,7,2133541.06
014,09,2018,Ciudad de México,Benito Juárez,Vivienda Nueva,Tradicional,11,12595936.5
014,09,2018,Ciudad de México,Benito Juárez,Vivienda Nueva,Alia2+ Plus,43,18079066.95
014,09,2018,Ciudad de México,Benito Juárez,Vivienda Nueva,Respalda2,5,1061956.18
014,09,2018,Ciudad de México,Benito Juárez,Vivienda Existente,Tradicional,92,90374429.87
014,09,2018,Ciudad de México,Benito Juárez,Vivienda Existente,Fovissste infonavit conyugal,3,2403790.27
014,09,2018,Ciudad de México,Benito Juárez,Vivienda Existente,Pensionados,1,524931.7
014,09,2018,Ciudad de México,Benito Juárez,Vivienda Existente,Alia2+ Plus,41,14650895.55
014,09,2018,Ciudad de México,Benito Juárez,Vivienda Existente,Respalda2,6,1308964.56
015,09,2018,Ciudad de México,Cuauhtémoc,Vivienda Nueva,Tradicional,157,151758069.75
015,09,2018,Ciudad de México,Cuauhtémoc,Vivienda Nueva,Fovissste infonavit conyugal,8,4767472.81
015,09,2018,Ciudad de México,Cuauhtémoc,Vivienda Nueva,Pensionados,2,897067.05
015,09,2018,Ciudad de México,Cuauhtémoc,Vivienda Nueva,Alia2+ Plus,82,28157072.53
015,09,2018,Ciudad de México,Cuauhtémoc,Vivienda Nueva,Respalda2,2,316204.02
015,09,2018,Ciudad de México,Cuauhtémoc,Vivienda Existente,Tradicional,143,112368822.64
015,09,2018,Ciudad de México,Cuauhtémoc,Vivienda Existente,Fovissste infonavit conyugal,5,3297645.77
015,09,2018,Ciudad de México,Cuauhtémoc,Vivienda Existente,Pensionados,1,276954.63
015,09,2018,Ciudad de México,Cuauhtémoc,Vivienda Existente,Alia2+ Plus,20,5409527.51
015,09,2018,Ciudad de México,Cuauhtémoc,Vivienda Existente,Respalda2,2,437083.73
016,09,2018,Ciudad de México,Miguel Hidalgo,Vivienda Nueva,Tradicional,2,2112776.42
016,09,2018,Ciudad de México,Miguel Hidalgo,Vivienda Nueva,Fovissste pesos,1,79848.26
016,09,2018,Ciudad de México,Miguel Hidalgo,Vivienda Nueva,Alia2+ Plus,2,915974.58
016,09,2018,Ciudad de México,Miguel Hidalgo,Vivienda Existente,Tradicional,68,61797494.98
016,09,2018,Ciudad de México,Miguel Hidalgo,Vivienda Existente,Fovissste infonavit conyugal,3,1951665.27
016,09,2018,Ciudad de México,Miguel Hidalgo,Vivienda Existente,Alia2+ Plus,5,2113108.66
017,09,2018,Ciudad de México,Venustiano Carranza,Vivienda Nueva,Tradicional,84,73379197.96
017,09,2018,Ciudad de México,Venustiano Carranza,Vivienda Nueva,Fovissste infonavit conyugal,7,5446914.55
017,09,2018,Ciudad de México,Venustiano Carranza,Vivienda Nueva,Alia2+ Plus,34,10302459.38
017,09,2018,Ciudad de México,Venustiano Carranza,Vivienda Existente,Tradicional,71,55781212.83
017,09,2018,Ciudad de México,Venustiano Carranza,Vivienda Existente,Fovissste infonavit conyugal,4,3453270.89
017,09,2018,Ciudad de México,Venustiano Carranza,Vivienda Existente,Alia2+ Plus,10,3168157.31
017,09,2018,Ciudad de México,Venustiano Carranza,Vivienda Existente,Respalda2,1,159489.44
001,10,2018,Durango,Canatlán,Vivienda Existente,Tradicional,12,7840398.96
004,10,2018,Durango,Cuencamé,Vivienda Existente,Tradicional,2,1085417.21
005,10,2018,Durango,Durango,Vivienda Nueva,Tradicional,217,138609841.25
005,10,2018,Durango,Durango,Vivienda Nueva,Fovissste infonavit conyugal,7,3503631.53
005,10,2018,Durango,Durango,Vivienda Nueva,Pensionados,6,2834282.33
005,10,2018,Durango,Durango,Vivienda Nueva,Subsidios,6,2623318.88
005,10,2018,Durango,Durango,Vivienda Nueva,Alia2+ Plus,74,25397523.16
005,10,2018,Durango,Durango,Vivienda Nueva,Respalda2,5,1523921.13
005,10,2018,Durango,Durango,Vivienda Existente,Tradicional,163,108298259.41
005,10,2018,Durango,Durango,Vivienda Existente,Fovissste infonavit conyugal,4,1860970.97
005,10,2018,Durango,Durango,Vivienda Existente,Pensionados,8,3925180.85
005,10,2018,Durango,Durango,Vivienda Existente,Alia2+ Plus,45,13419149.92
005,10,2018,Durango,Durango,Vivienda Existente,Respalda2,5,1250141.51
007,10,2018,Durango,Gómez Palacio,Vivienda Nueva,Tradicional,52,37632164.17
007,10,2018,Durango,Gómez Palacio,Vivienda Nueva,Fovissste infonavit conyugal,5,2851827.56
007,10,2018,Durango,Gómez Palacio,Vivienda Nueva,Pensionados,3,1328431.13
007,10,2018,Durango,Gómez Palacio,Vivienda Nueva,Subsidios,1,421811.27
007,10,2018,Durango,Gómez Palacio,Vivienda Nueva,Alia2+ Plus,4,1525140.96
007,10,2018,Durango,Gómez Palacio,Vivienda Nueva,Respalda2,1,422787.07
007,10,2018,Durango,Gómez Palacio,Vivienda Existente,Tradicional,92,56621199.28
007,10,2018,Durango,Gómez Palacio,Vivienda Existente,Fovissste infonavit conyugal,5,2793528.23
007,10,2018,Durango,Gómez Palacio,Vivienda Existente,Pensionados,4,1926481.38
007,10,2018,Durango,Gómez Palacio,Vivienda Existente,Alia2+ Plus,2,557648.31
008,10,2018,Durango,Guadalupe Victoria,Vivienda Nueva,Tradicional,1,476000.0
008,10,2018,Durango,Guadalupe Victoria,Vivienda Existente,Tradicional,1,1025000.0
008,10,2018,Durango,Guadalupe Victoria,Vivienda Existente,Alia2+ Plus,1,231779.95
012,10,2018,Durango,Lerdo,Vivienda Nueva,Tradicional,17,10246022.79
012,10,2018,Durango,Lerdo,Vivienda Nueva,Fovissste infonavit conyugal,1,528961.01
012,10,2018,Durango,Lerdo,Vivienda Nueva,Pensionados,2,925346.59
012,10,2018,Durango,Lerdo,Vivienda Nueva,Alia2+ Plus,1,546694.59
012,10,2018,Durango,Lerdo,Vivienda Existente,Tradicional,67,43512517.84
012,10,2018,Durango,Lerdo,Vivienda Existente,Fovissste infonavit conyugal,1,496980.06
012,10,2018,Durango,Lerdo,Vivienda Existente,Pensionados,5,2071518.29
012,10,2018,Durango,Lerdo,Vivienda Existente,Alia2+ Plus,2,934303.98
013,10,2018,Durango,Mapimí,Vivienda Existente,Tradicional,4,2205963.56
016,10,2018,Durango,Nombre de Dios,Vivienda Existente,Tradicional,3,1751219.59
018,10,2018,Durango,El Oro,Vivienda Existente,Tradicional,1,443000.0
022,10,2018,Durango,Poanas,Vivienda Existente,Tradicional,9,5780849.13
032,10,2018,Durango,Santiago Papasquiaro,Vivienda Nueva,Tradicional,6,3614115.92
032,10,2018,Durango,Santiago Papasquiaro,Vivienda Nueva,Alia2+ Plus,2,1214236.97
032,10,2018,Durango,Santiago Papasquiaro,Vivienda Existente,Alia2+ Plus,2,507358.11
038,10,2018,Durango,Vicente Guerrero,Vivienda Existente,Tradicional,1,464144.39
038,10,2018,Durango,Vicente Guerrero,Vivienda Existente,Alia2+ Plus,1,284838.33
039,10,2018,Durango,Nuevo Ideal,Vivienda Nueva,Tradicional,2,1506855.94
039,10,2018,Durango,Nuevo Ideal,Vivienda Existente,Alia2+ Plus,2,517356.64
001,11,2018,Guanajuato,Abasolo,Vivienda Existente,Tradicional,3,2287326.38
002,11,2018,Guanajuato,Acámbaro,Vivienda Nueva,Tradicional,1,880000.0
002,11,2018,Guanajuato,Acámbaro,Vivienda Existente,Tradicional,23,13580459.44
002,11,2018,Guanajuato,Acámbaro,Vivienda Existente,Pensionados,2,826961.09
002,11,2018,Guanajuato,Acámbaro,Vivienda Existente,Alia2+ Plus,1,203830.73
003,11,2018,Guanajuato,San Miguel de Allende,Vivienda Nueva,Tradicional,10,5840810.26
003,11,2018,Guanajuato,San Miguel de Allende,Vivienda Nueva,Pensionados,1,473844.19
003,11,2018,Guanajuato,San Miguel de Allende,Vivienda Nueva,Alia2+ Plus,3,1462295.1
003,11,2018,Guanajuato,San Miguel de Allende,Vivienda Existente,Tradicional,11,9840635.08
004,11,2018,Guanajuato,Apaseo el Alto,Vivienda Nueva,Tradicional,2,1291420.94
004,11,2018,Guanajuato,Apaseo el Alto,Vivienda Existente,Tradicional,1,978047.22
005,11,2018,Guanajuato,Apaseo el Grande,Vivienda Nueva,Tradicional,11,5459599.62
005,11,2018,Guanajuato,Apaseo el Grande,Vivienda Nueva,Pensionados,1,496919.21
005,11,2018,Guanajuato,Apaseo el Grande,Vivienda Existente,Tradicional,4,3848126.54
007,11,2018,Guanajuato,Celaya,Vivienda Nueva,Tradicional,111,77993361.39
007,11,2018,Guanajuato,Celaya,Vivienda Nueva,Fovissste infonavit conyugal,9,4592216.03
007,11,2018,Guanajuato,Celaya,Vivienda Nueva,Pensionados,8,3327930.47
007,11,2018,Guanajuato,Celaya,Vivienda Nueva,Alia2+ Plus,23,7894241.35
007,11,2018,Guanajuato,Celaya,Vivienda Nueva,Respalda2,1,425209.34
007,11,2018,Guanajuato,Celaya,Vivienda Existente,Tradicional,54,35402490.66
007,11,2018,Guanajuato,Celaya,Vivienda Existente,Fovissste infonavit conyugal,1,379131.19
007,11,2018,Guanajuato,Celaya,Vivienda Existente,Pensionados,4,1484172.58
007,11,2018,Guanajuato,Celaya,Vivienda Existente,Alia2+ Plus,6,2002317.06
007,11,2018,Guanajuato,Celaya,Vivienda Existente,Respalda2,1,472481.44
008,11,2018,Guanajuato,Manuel Doblado,Vivienda Existente,Tradicional,4,2478061.13
009,11,2018,Guanajuato,Comonfort,Vivienda Existente,Tradicional,2,1139599.2
011,11,2018,Guanajuato,Cortazar,Vivienda Nueva,Tradicional,4,2298682.4
011,11,2018,Guanajuato,Cortazar,Vivienda Nueva,Alia2+ Plus,1,186720.55
011,11,2018,Guanajuato,Cortazar,Vivienda Existente,Tradicional,12,7900249.67
012,11,2018,Guanajuato,Cuerámaro,Vivienda Existente,Tradicional,1,551381.11
014,11,2018,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Vivienda Nueva,Tradicional,15,11376814.68
014,11,2018,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Vivienda Existente,Tradicional,19,11391724.55
015,11,2018,Guanajuato,Guanajuato,Vivienda Nueva,Tradicional,82,60443912.79
015,11,2018,Guanajuato,Guanajuato,Vivienda Nueva,Fovissste infonavit conyugal,4,2462558.33
015,11,2018,Guanajuato,Guanajuato,Vivienda Nueva,Pensionados,1,383053.12
015,11,2018,Guanajuato,Guanajuato,Vivienda Nueva,Alia2+ Plus,9,3000984.47
015,11,2018,Guanajuato,Guanajuato,Vivienda Existente,Tradicional,29,18620357.27
015,11,2018,Guanajuato,Guanajuato,Vivienda Existente,Fovissste infonavit conyugal,2,981061.72
015,11,2018,Guanajuato,Guanajuato,Vivienda Existente,Alia2+ Plus,1,328261.09
017,11,2018,Guanajuato,Irapuato,Vivienda Nueva,Tradicional,87,67495130.4
017,11,2018,Guanajuato,Irapuato,Vivienda Nueva,Fovissste infonavit conyugal,1,685697.16
017,11,2018,Guanajuato,Irapuato,Vivienda Nueva,Alia2+ Plus,13,3550705.94
017,11,2018,Guanajuato,Irapuato,Vivienda Existente,Tradicional,29,20300839.93
017,11,2018,Guanajuato,Irapuato,Vivienda Existente,Fovissste infonavit conyugal,2,888722.43
017,11,2018,Guanajuato,Irapuato,Vivienda Existente,Pensionados,2,1011838.42
017,11,2018,Guanajuato,Irapuato,Vivienda Existente,Alia2+ Plus,1,435792.44
018,11,2018,Guanajuato,Jaral del Progreso,Vivienda Nueva,Tradicional,1,514784.78
018,11,2018,Guanajuato,Jaral del Progreso,Vivienda Existente,Tradicional,1,727525.63
019,11,2018,Guanajuato,Jerécuaro,Vivienda Existente,Tradicional,1,664716.07
020,11,2018,Guanajuato,León,Vivienda Nueva,Tradicional,355,252816000.9
020,11,2018,Guanajuato,León,Vivienda Nueva,Fovissste infonavit conyugal,28,16245328.0
020,11,2018,Guanajuato,León,Vivienda Nueva,Pensionados,6,3077788.73
020,11,2018,Guanajuato,León,Vivienda Nueva,Alia2+ Plus,55,17741117.28
020,11,2018,Guanajuato,León,Vivienda Existente,Tradicional,128,88609747.45
020,11,2018,Guanajuato,León,Vivienda Existente,Fovissste infonavit conyugal,12,7076901.92
020,11,2018,Guanajuato,León,Vivienda Existente,Pensionados,4,1696735.92
020,11,2018,Guanajuato,León,Vivienda Existente,Alia2+ Plus,5,1518761.94
021,11,2018,Guanajuato,Moroleón,Vivienda Nueva,Tradicional,14,10744066.0
021,11,2018,Guanajuato,Moroleón,Vivienda Existente,Tradicional,4,2243840.42
022,11,2018,Guanajuato,Ocampo,Vivienda Existente,Tradicional,1,1279000.0
023,11,2018,Guanajuato,Pénjamo,Vivienda Nueva,Tradicional,13,7410568.17
023,11,2018,Guanajuato,Pénjamo,Vivienda Nueva,Pensionados,1,496069.44
023,11,2018,Guanajuato,Pénjamo,Vivienda Existente,Tradicional,11,6020945.1
025,11,2018,Guanajuato,Purísima del Rincón,Vivienda Nueva,Tradicional,5,3151872.14
025,11,2018,Guanajuato,Purísima del Rincón,Vivienda Existente,Tradicional,4,2480059.42
027,11,2018,Guanajuato,Salamanca,Vivienda Nueva,Tradicional,62,37637118.75
027,11,2018,Guanajuato,Salamanca,Vivienda Nueva,Fovissste infonavit conyugal,4,2070038.09
027,11,2018,Guanajuato,Salamanca,Vivienda Existente,Tradicional,27,17054674.58
027,11,2018,Guanajuato,Salamanca,Vivienda Existente,Pensionados,1,422669.03
028,11,2018,Guanajuato,Salvatierra,Vivienda Nueva,Tradicional,1,585000.0
028,11,2018,Guanajuato,Salvatierra,Vivienda Existente,Tradicional,6,3254113.72
028,11,2018,Guanajuato,Salvatierra,Vivienda Existente,Alia2+ Plus,1,178795.94
029,11,2018,Guanajuato,San Diego de la Unión,Vivienda Existente,Tradicional,1,518475.07
030,11,2018,Guanajuato,San Felipe,Vivienda Nueva,Tradicional,22,14662029.15
030,11,2018,Guanajuato,San Felipe,Vivienda Nueva,Fovissste infonavit conyugal,1,488267.24
030,11,2018,Guanajuato,San Felipe,Vivienda Existente,Tradicional,2,1647745.93
031,11,2018,Guanajuato,San Francisco del Rincón,Vivienda Nueva,Tradicional,4,2736148.23
031,11,2018,Guanajuato,San Francisco del Rincón,Vivienda Nueva,Alia2+ Plus,2,626345.09
031,11,2018,Guanajuato,San Francisco del Rincón,Vivienda Existente,Tradicional,2,1760219.86
032,11,2018,Guanajuato,San José Iturbide,Vivienda Nueva,Tradicional,6,3644498.79
032,11,2018,Guanajuato,San José Iturbide,Vivienda Nueva,Fovissste infonavit conyugal,1,578620.24
032,11,2018,Guanajuato,San José Iturbide,Vivienda Nueva,Alia2+ Plus,2,794970.4
032,11,2018,Guanajuato,San José Iturbide,Vivienda Existente,Tradicional,6,4588659.23
033,11,2018,Guanajuato,San Luis de la Paz,Vivienda Nueva,Tradicional,7,3541145.83
033,11,2018,Guanajuato,San Luis de la Paz,Vivienda Existente,Tradicional,16,9999270.92
035,11,2018,Guanajuato,Santa Cruz de Juventino Rosas,Vivienda Nueva,Tradicional,1,955672.38
035,11,2018,Guanajuato,Santa Cruz de Juventino Rosas,Vivienda Existente,Tradicional,4,1604120.26
035,11,2018,Guanajuato,Santa Cruz de Juventino Rosas,Vivienda Existente,Fovissste infonavit conyugal,1,499137.69
035,11,2018,Guanajuato,Santa Cruz de Juventino Rosas,Vivienda Existente,Alia2+ Plus,1,411985.6
037,11,2018,Guanajuato,Silao de la Victoria,Vivienda Nueva,Tradicional,10,6401186.4
037,11,2018,Guanajuato,Silao de la Victoria,Vivienda Nueva,Alia2+ Plus,3,1192073.98
037,11,2018,Guanajuato,Silao de la Victoria,Vivienda Existente,Tradicional,3,1594810.75
037,11,2018,Guanajuato,Silao de la Victoria,Vivienda Existente,Pensionados,1,432777.75
040,11,2018,Guanajuato,Tierra Blanca,Vivienda Existente,Tradicional,1,609194.94
041,11,2018,Guanajuato,Uriangato,Vivienda Nueva,Tradicional,1,464892.42
041,11,2018,Guanajuato,Uriangato,Vivienda Nueva,Alia2+ Plus,1,148683.67
041,11,2018,Guanajuato,Uriangato,Vivienda Existente,Tradicional,1,768000.0
041,11,2018,Guanajuato,Uriangato,Vivienda Existente,Fovissste infonavit conyugal,1,596230.73
